   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2836    0.009    0.000    0.029    0.000 ops.py:4585(control_dependencies)
     1056    0.004    0.000    0.005    0.000 ops.py:4699(_attr_scope)
     7582    0.020    0.000    0.126    0.000 ops.py:488(_c_api_shape)
       20    0.000    0.000    0.000    0.000 ops.py:4891(prevent_feeding)
   493453    0.588    0.000    2.275    0.000 ops.py:4895(is_feedable)
      192    0.000    0.000    0.000    0.000 ops.py:4899(prevent_fetching)
   250944    0.274    0.000    0.317    0.000 ops.py:4903(is_fetchable)
   279812    0.145    0.000    0.145    0.000 ops.py:4927(_device_function_stack)
     6897    0.010    0.000    0.019    0.000 ops.py:4948(_snapshot_device_function_stack_metadata)
     6873    0.003    0.000    0.003    0.000 ops.py:496(<listcomp>)
    11034    0.004    0.000    0.004    0.000 ops.py:4964(_device_function_stack)
    24430    0.005    0.000    0.005    0.000 ops.py:4973(_colocation_stack)
     6897    0.010    0.000    0.036    0.000 ops.py:4988(_snapshot_colocation_stack_metadata)
     6897    0.007    0.000    0.022    0.000 ops.py:4990(<dictcomp>)
      584    0.000    0.000    0.000    0.000 ops.py:4995(_colocation_stack)
    25138    0.007    0.000    0.007    0.000 ops.py:5004(_control_dependencies_stack)
     4114    0.002    0.000    0.002    0.000 ops.py:5016(_control_dependencies_stack)
      784    0.001    0.000    0.001    0.000 ops.py:5023(_distribution_strategy_stack)
       96    0.000    0.000    0.000    0.000 ops.py:5046(_auto_cast_variable_read_dtype)
      192    0.000    0.000    0.000    0.000 ops.py:5061(_auto_cast_variable_read_dtype)
      192    0.000    0.000    0.001    0.000 ops.py:5067(_enable_auto_casting_variables)
     6909    0.008    0.000    0.026    0.000 ops.py:5089(_mutation_lock)
   242512    0.400    0.000    1.152    0.000 ops.py:5096(_session_run_lock)
     1087    0.003    0.000    0.055    0.000 ops.py:5108(device)
     3524    0.008    0.000    0.036    0.000 ops.py:5191(_colocate_with_for_gradient)
     3304    0.003    0.000    0.036    0.000 ops.py:5214(colocate_with)
     2836    0.004    0.000    0.043    0.000 ops.py:5225(control_dependencies)
   304086    0.315    0.000    0.352    0.000 ops.py:5265(get_default)
   505380    0.511    0.000    0.663    0.000 ops.py:5282(get_controller)
        1    0.000    0.000    0.000    0.000 ops.py:5304(default_session)
   304086    0.404    0.000    0.757    0.000 ops.py:5452(get_default)
        2    0.000    0.000    0.001    0.001 ops.py:5459(_GetGlobalDefaultGraph)
   505378    3.033    0.000    9.296    0.000 ops.py:5472(get_controller)
     3464    0.014    0.000    0.025    0.000 ops.py:5493(_get_outer_context_and_inner_device_stack)
     3986    0.028    0.000    0.197    0.000 ops.py:5531(init_scope)
      452    0.001    0.000    0.015    0.000 ops.py:560(_shape_as_list)
      452    0.000    0.000    0.001    0.000 ops.py:562(<listcomp>)
     1471    0.004    0.000    0.063    0.000 ops.py:5636(executing_eagerly_outside_functions)
      452    0.001    0.000    0.015    0.000 ops.py:566(_shape_tuple)
       36    0.000    0.000    0.001    0.000 ops.py:572(_rank)
   506886    0.336    0.000    0.663    0.000 ops.py:580(get_shape)
      748    0.004    0.000    0.020    0.000 ops.py:584(set_shape)
   304086    0.354    0.000    1.111    0.000 ops.py:5858(get_default_graph)
      288    0.000    0.000    0.002    0.000 ops.py:5882(get_name_scope)
     9484    0.006    0.000    0.015    0.000 ops.py:5902(_assert_same_graph)
     9024    0.044    0.000    0.102    0.000 ops.py:5917(_get_graph_from_inputs)
       34    0.000    0.000    0.000    0.000 ops.py:6153(add_to_collection)
      553    0.001    0.000    0.007    0.000 ops.py:6171(add_to_collections)
      108    0.000    0.000    0.001    0.000 ops.py:6189(get_collection_ref)
     5208    0.005    0.000    0.027    0.000 ops.py:6213(get_collection)
    13493    0.027    0.000    0.035    0.000 ops.py:6277(__init__)
    13493    0.031    0.000    0.281    0.000 ops.py:6305(__enter__)
    13493    0.015    0.000    0.051    0.000 ops.py:6352(__exit__)
      120    0.000    0.000    0.000    0.000 ops.py:6409(__init__)
      120    0.000    0.000    0.003    0.000 ops.py:6427(__enter__)
      120    0.000    0.000    0.001    0.000 ops.py:6448(__exit__)
     4657    0.000    0.000    0.000    0.000 ops.py:6454(strip_name_scope)
    10059    0.002    0.000    0.002    0.000 ops.py:647(value_index)
    14942    0.015    0.000    0.087    0.000 ops.py:652(consumers)
        6    0.000    0.000    0.000    0.000 ops.py:6552(get_collection_proto_type)
        6    0.000    0.000    0.000    0.000 ops.py:6560(get_to_proto_function)
     3524    0.006    0.000    0.018    0.000 ops.py:6583(_op_to_colocate_with)
    14942    0.012    0.000    0.036    0.000 ops.py:662(<listcomp>)
   771947    0.278    0.000    0.398    0.000 ops.py:686(_as_tf_output)
  1480356    1.031    0.000    3.220    0.000 ops.py:709(__hash__)
      336    0.000    0.000    0.000    0.000 optimizer.py:1078(_slot_dict)
     2184    0.001    0.000    0.001    0.000 optimizer.py:108(__init__)
     1092    0.000    0.000    0.001    0.000 optimizer.py:114(target)
      336    0.002    0.000    2.103    0.006 optimizer.py:1142(_zeros_slot)
      336    0.001    0.000    0.005    0.000 optimizer.py:1167(_restore_slot_variable)
      168    0.001    0.000    0.300    0.002 optimizer.py:117(update_op)
       48    0.000    0.000    0.000    0.000 optimizer.py:1241(_call_if_callable)
     2184    0.004    0.000    0.015    0.000 optimizer.py:197(_get_processor)
       12    0.000    0.000    0.000    0.000 optimizer.py:313(__init__)
       12    0.000    0.000    4.389    0.366 optimizer.py:355(minimize)
       12    0.000    0.000    0.000    0.000 optimizer.py:405(<listcomp>)
       12    0.000    0.000    1.780    0.148 optimizer.py:415(compute_gradients)
       12    0.000    0.000    0.008    0.001 optimizer.py:504(<listcomp>)
       12    0.000    0.000    0.001    0.000 optimizer.py:507(<listcomp>)
       12    0.000    0.000    0.001    0.000 optimizer.py:517(<listcomp>)
       12    0.000    0.000    0.000    0.000 optimizer.py:521(_scale_loss)
       12    0.003    0.000    2.609    0.217 optimizer.py:531(apply_gradients)
       12    0.000    0.000    0.000    0.000 optimizer.py:592(<listcomp>)
      336    0.001    0.000    0.003    0.000 optimizer.py:735(get_slot)
       24    0.000    0.000    0.084    0.004 optimizer.py:811(_create_non_slot_variable)
     1680    0.003    0.000    0.010    0.000 optimizer.py:83(_var_key)
      360    0.000    0.000    0.001    0.000 optimizer.py:866(_get_non_slot_variable)
       24    0.000    0.000    0.001    0.000 optimizer.py:883(_assert_valid_dtypes)
       24    0.000    0.000    0.000    0.000 optimizer.py:904(_valid_dtypes)
        1    0.000    0.000    0.000    0.000 os.py:1079(__subclasshook__)
     1029    0.003    0.000    0.005    0.000 os.py:676(__getitem__)
     1029    0.001    0.000    0.001    0.000 os.py:740(check_str)
     1029    0.001    0.000    0.002    0.000 os.py:746(encodekey)
      993    0.002    0.000    0.009    0.000 os.py:772(getenv)
        1    0.000    0.000    0.010    0.010 patches.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1047(Polygon)
        1    0.000    0.000    0.000    0.000 patches.py:1141(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:1234(Arrow)
        1    0.000    0.000    0.000    0.000 patches.py:1291(FancyArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1396(CirclePolygon)
        1    0.000    0.000    0.000    0.000 patches.py:1420(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:1555(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1596(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:1869(_simpleprint_styles)
        1    0.000    0.000    0.000    0.000 patches.py:1878(_Style)
        1    0.000    0.000    0.000    0.000 patches.py:1884(__new__)
        1    0.000    0.000    0.000    0.000 patches.py:1898(<listcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:1899(<dictcomp>)
        3    0.000    0.000    0.002    0.001 patches.py:1912(pprint_styles)
        3    0.000    0.000    0.002    0.001 patches.py:1916(<listcomp>)
      102    0.000    0.000    0.000    0.000 patches.py:1923(<genexpr>)
        3    0.000    0.000    0.000    0.000 patches.py:1923(<listcomp>)
       12    0.000    0.000    0.000    0.000 patches.py:1924(<genexpr>)
       12    0.000    0.000    0.000    0.000 patches.py:1928(<genexpr>)
      112    0.000    0.000    0.000    0.000 patches.py:1930(<genexpr>)
        3    0.000    0.000    0.000    0.000 patches.py:1930(<listcomp>)
       56    0.000    0.000    0.000    0.000 patches.py:1946(_register_style)
        1    0.000    0.000    0.001    0.001 patches.py:1954(BoxStyle)
        1    0.000    0.000    0.000    0.000 patches.py:1989(_Base)
        9    0.000    0.000    0.001    0.000 patches.py:2015(__init_subclass__)
        1    0.000    0.000    0.000    0.000 patches.py:2024(call_wrapper)
        1    0.000    0.000    0.000    0.000 patches.py:2061(Square)
        1    0.000    0.000    0.000    0.000 patches.py:2084(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:2105(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2137(RArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2147(DArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2184(Round)
        1    0.000    0.000    0.000    0.000 patches.py:2188(__init__)
        1    0.001    0.001    0.001    0.001 patches.py:22(Patch)
        1    0.000    0.000    0.000    0.000 patches.py:2200(__call__)
        1    0.000    0.000    0.000    0.000 patches.py:2244(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:2295(Sawtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2391(Roundtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2407(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2446(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2459(SimpleEvent)
        1    0.000    0.000    0.000    0.000 patches.py:2527(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:2563(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2601(Angle)
        1    0.000    0.000    0.000    0.000 patches.py:2663(Arc)
       24    0.000    0.000    0.003    0.000 patches.py:271(get_transform)
        1    0.000    0.000    0.000    0.000 patches.py:2757(Bar)
        7    0.000    0.000    0.000    0.000 patches.py:282(get_patch_transform)
        1    0.000    0.000    0.000    0.000 patches.py:2843(ArrowStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2881(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2954(_Curve)
        1    0.000    0.000    0.000    0.000 patches.py:297(get_edgecolor)
        1    0.000    0.000    0.000    0.000 patches.py:301(get_facecolor)
        1    0.000    0.000    0.000    0.000 patches.py:3084(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3091(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3108(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3125(CurveAB)
        8    0.000    0.000    0.000    0.000 patches.py:313(set_antialiased)
        1    0.000    0.000    0.000    0.000 patches.py:3142(CurveFilledA)
        1    0.000    0.000    0.000    0.000 patches.py:3160(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3178(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3196(_Bracket)
       22    0.000    0.000    0.000    0.000 patches.py:326(_set_edgecolor)
        1    0.000    0.000    0.000    0.000 patches.py:3279(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3315(BracketA)
        1    0.000    0.000    0.000    0.000 patches.py:3335(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3357(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3387(Simple)
       14    0.000    0.000    0.000    0.000 patches.py:341(set_edgecolor)
        1    0.000    0.000    0.000    0.000 patches.py:3467(Fancy)
       22    0.000    0.000    0.001    0.000 patches.py:352(_set_facecolor)
        1    0.000    0.000    0.000    0.000 patches.py:3555(Wedge)
       14    0.000    0.000    0.000    0.000 patches.py:359(set_facecolor)
        1    0.000    0.000    0.000    0.000 patches.py:3611(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 patches.py:3627(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:3697(set_boxstyle)
        1    0.000    0.000    0.000    0.000 patches.py:3744(set_mutation_scale)
        1    0.000    0.000    0.000    0.000 patches.py:3755(get_mutation_scale)
        1    0.000    0.000    0.000    0.000 patches.py:3770(get_mutation_aspect)
        1    0.000    0.000    0.000    0.000 patches.py:3775(get_boxstyle)
        1    0.000    0.000    0.000    0.000 patches.py:3779(get_path)
        1    0.000    0.000    0.000    0.000 patches.py:386(set_alpha)
        1    0.000    0.000    0.000    0.000 patches.py:3869(set_bounds)
        1    0.000    0.000    0.000    0.000 patches.py:3901(FancyArrowPatch)
       12    0.000    0.000    0.000    0.000 patches.py:393(set_linewidth)
        7    0.000    0.000    0.000    0.000 patches.py:413(set_linestyle)
        1    0.000    0.000    0.000    0.000 patches.py:4255(ConnectionPatch)
        7    0.000    0.000    0.000    0.000 patches.py:453(set_fill)
       11    0.000    0.000    0.000    0.000 patches.py:475(set_capstyle)
        7    0.000    0.000    0.000    0.000 patches.py:492(set_joinstyle)
        7    0.000    0.000    0.000    0.000 patches.py:509(set_hatch)
        7    0.000    0.000    0.001    0.000 patches.py:54(__init__)
       14    0.000    0.000    0.001    0.000 patches.py:546(_bind_draw_path_function)
        7    0.000    0.000    0.002    0.000 patches.py:598(draw)
        1    0.000    0.000    0.000    0.000 patches.py:640(Shadow)
        1    0.000    0.000    0.000    0.000 patches.py:709(Rectangle)
        2    0.000    0.000    0.000    0.000 patches.py:733(__init__)
        2    0.000    0.000    0.000    0.000 patches.py:760(get_path)
       19    0.000    0.000    0.000    0.000 patches.py:764(_convert_units)
       17    0.000    0.000    0.003    0.000 patches.py:772(get_patch_transform)
       17    0.000    0.000    0.001    0.000 patches.py:854(get_bbox)
        1    0.000    0.000    0.000    0.000 patches.py:862(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:911(PathPatch)
        1    0.000    0.000    0.000    0.000 patches.py:939(StepPatch)
        1    0.000    0.000    0.002    0.002 path.py:10(<module>)
       56    0.000    0.000    0.000    0.000 path.py:161(_fast_from_codes_and_verts)
       76    0.000    0.000    0.000    0.000 path.py:190(_update_values)
      198    0.000    0.000    0.000    0.000 path.py:199(vertices)
       87    0.000    0.000    0.000    0.000 path.py:213(codes)
        1    0.000    0.000    0.000    0.000 path.py:23(Path)
       50    0.000    0.000    0.000    0.000 path.py:232(simplify_threshold)
       50    0.000    0.000    0.000    0.000 path.py:244(should_simplify)
        2    0.000    0.000    0.000    0.000 path.py:599(get_extents)
        4    0.000    0.000    0.000    0.000 path.py:649(intersects_bbox)
        2    0.000    0.000    0.000    0.000 path.py:726(unit_rectangle)
